Goober Reason,station_id,wrcc_id,period_record_start,period_record_stop,nesdis_id,station_name,state,county,latitude,longitude,elevation,station_status,class,agency,region,unit,transmit_time,tx_frequency,obs_frequency,site_description,goes,maintenance_standard,time_zone,avg_annual_precip
,500319,AKOY,1/1/2005,12/31/2022,126045F8,KOYUKUK NWR,AK,,66.00353,-157.56842,1264,Active,Permanent,FWS,REGION 7,ALASKA FIRE SERVICE,18:50:00,60,60,Site is FTS platform mounted on a Handar 20' 403 tower.,West,Yes,AKST,15.36
,500217,AKAV,1/1/2005,12/31/2022,FA60F0B2,KAVET CREEK,AK,Northwest Arctic,67.13750,-159.04611,235,Active,Permanent,NPS,ALASKA,KOBUK VALLEY NP,56:10:00,60,60,,West,Yes,AKST,15.34
,240110,MEUR,1/1/2005,12/31/2022,3272F5C6,EUREKA,MT,Lincoln,48.89781,-115.05836,2632,Active,Permanent,USFS,01,KOOTENAI NF,15:30:00,60,60,"FIRE WX FORECAST ZONE: 101
VALLEY
located at eureka r.s. eureka mt/  valley bottom",West,Yes,MST,15.34
Annual Maintenance Date prior to 2023,43405,CCLV,1/1/2005,12/31/2022,CA41D314,CALAVERAS ROAD,CA,Alameda,37.55306,-121.84389,1230,Active,Permanent,S&PF,CALIFORNIA,SF WATER DEPT.,18:50:00,60,60,,West,Yes,PST,15.33
,20903,AHOR,1/1/2005,12/31/2022,32585582,HORSE CAMP CANYON,AZ,Graham,32.93656,-110.49347,4097,Active,Permanent,BLM,R8 Lower CO Basin,GILA,2:50:00,60,60,"STATION SITS ON RIDGELINE, SOUTH OF TOP APPROX. 1/4 MILE
LARGE CANYON TO SOUTH, MOUNTAINS TO SOUTH AND WEST 5 MILE.

AUG 06 FLOOD SIGNIFICANTLY CHANGED ROAD SYSTEM INTO SITE.",West,Yes,MST,15.31
Multiple transmits per hour,101805,ILCR,1/1/2005,12/31/2022,32415440,LITTLE CREEK,ID,Custer,44.72283333,-114.9963611,4575,Active,Permanent,USFS,04,SALMON/CHALLIS NF,"02:45, 17:45, 32:45, 47:45",15,15,"MIXED CONIFERS GRASS AND SAGE.
STATION SITS ON NORTH SLOPE ON SOUTH SIDE OF MTN.
ON FLAT PROMENTORY.  SALMON RIVER 1/4 MILE AWAY.
VALLEY RUNS S.W. TO N.E.
fire wx forecast zone: 406",West,Yes,MST,15.3
,245201,MFOH,1/1/2005,12/31/2022,325AC514,FORT HOWES,MT,Powder River,45.29722,-106.16183,3444,Active,Permanent,BLM,R5 Missouri Basin,MILES CITY,27:00:00,60,60,"STATION SITS SW OF FORT HOWE RANGER STATION AMONG SMALL
BREAKS ON TOP OF SMALL BROKEN RIDGE WITH LARGER MOUNTAINS
AND VALLEYS SURROUDING. STATION HAD EXTENSIVE BURN OVER
7/00.",West,Yes,MST,15.3
,323804,NSCK,1/1/2005,12/31/2022,32553302,SAND CREEK,ND,Slope,46.54611,-103.51864,2748,Active,Permanent,BLM,R5 Missouri Basin,NORTH DAKOTA,30:40:00,60,60,"STATION SITS ON SOUTHERN SIDE OF HILL THAT RUNS EAST TO WEST.
SAND CREEK LOCATED APPROX. 5 MILES EAST OF STATION.
WHITE BUTTE (HIGHEST PT IN ND) CAN BE SEEN S.E. OF STATION.
VEGETATION AROUND STATION IS GRASS WITH THE ONLY TREES IN
SIGHT ARE THOSE ON BANKS OF SAND CREEK.",West,Yes,MST,15.3
,40732,CHDV,5/10/2011,12/31/2022,324DF524,HIDDEN VALLEY,CA,Lassen,40.44192,-120.62694,4452,Active,Permanent,BLM,R10 CA Great Basin,SUSANVILLE,11:30:00,60,60,"Station sits just outside the southside fence of the Hidden Valley Diamond Mountain Hotshot Facility. Susanville Peak approximately 1 1/2 mi NW, Antelope Mountain approximately 2 1/2 mi W. HWY 139 200 yds E. Some grass and Juniper.",West,Yes,PST,15.27
,292001,XBEA,1/1/2005,12/31/2022,3276130E,BEAVERHEAD,NM,Catron,33.42361,-108.11000,6659,Active,Permanent,USFS,03,GILA NF,8:10:00,60,60,,West,Yes,MST,15.27
,352420,OMOR,1/1/2005,12/31/2022,3253A6AE,MORGAN MOUNTAIN,OR,Baker,44.50133,-117.29828,4200,Active,Permanent,BLM,R9 Columbia Pac NW,VALE,52:30:00,60,60,"STATION SITS ON LEVEL GROUND ON NORTH SIDE OF A 5 DEGREE
SLOPE.  ABOUT 20 FT. DOWN FROM UPPERMOST ELEVATION.
ITS IN GRASS AND SAGEBRUSH ENVIRONMENT.  MANY HILLS AND
VALLEYS IN ALL DIRECTIONS.",West,Yes,MST,15.27
,251905,NSCO,1/1/2005,12/31/2022,FA40F15C,SCOTTS BLUFF,NE,Scotts Bluff,41.82944,-103.70806,4224,Active,Permanent,NPS,MIDWEST,SCOTTS BLUFF NM,34:30:00,60,60,"Weather station is located in a field west of the mainte-
nance building at the Visitor Center/ Headquarters.",West,Yes,MST,15.26
,290801,XTOW,1/1/2005,12/31/2022,FA6362DE,TOWER,NM,,35.77899,-106.26611,6529,Active,Permanent,NPS,INTERMOUNTAIN,BANDELIER NM,8:20:00,60,60,,West,Yes,MST,15.24
,243002,MPHL,1/1/2005,12/31/2022,323FA500,PHILIPSBURG,MT,Granite,46.31667,-113.30000,5280,Active,Permanent,USFS,01,BEAVERHEAD/DEERLODGE,15:40:00,60,60,"Fire wx zone:  110
vALLEY SITE, 20' WS, HEATED TIPPING BUCKET


'",West,Yes,MST,15.23
,353429,OSLK,12/31/2005,12/31/2022,326E25AC,SUMMER LAKE,OR,Lake,42.72194,-120.75278,5085,Active,Permanent,USFS,06,Fremont-Winema NF,38:50:00,60,60,"Station is located on a bench midslope facing east. The site
is within a 2002 fire. Vegetation is grass and low evergreen
brush with a few scattered trees.",West,Yes,PST,15.23
,21206,ASAS,1/1/2005,12/31/2022,83712434,SASABE,AZ,Pima,31.69169,-111.44811,3500,Active,Permanent,FWS,REGION 2,BUENOS AIRES NWR,5:40:00,60,60,"STATION IS SITUATED IN AN OPEN AREA 1/4 MILE SW OF F & W
RANGER RESIDENCE. DISTANT MTNS. TO THE N,E,S, & W. POWER
LINES RUN NE-SW SOUTH OF STATION.",West,Yes,MST,15.2
,500623,ALMI,1/1/2005,12/31/2022,FA613756,LAKE MINCHUMINA,AK,Denali,63.88756,-152.30583,740,Active,Permanent,NPS,ALASKA,DENALI NP,21:30:00,60,60,,West,Yes,AKST,15.2
,241513,MMIS,1/1/2005,12/31/2022,326EC65E,BLUE MTN,MT,Missoula,46.82073,-114.10089,3412,Active,Permanent,USFS,01,LOLO NF,1:40:00,60,60,"FIRE WX FORECAST ZONE: 106
Upper Slope",West,Yes,MST,15.19
,500317,ANOR,1/1/2005,12/31/2022,3246B586,NORUTAK LAKE,AK,Northwest Arctic,66.82842,-154.32345,800,Active,Permanent,NPS,ALASKA,GATES OF ARCTIC NP,21:50:00,60,60,STATION LOCATED EAST OF BETTLES.,West,Yes,AKST,15.18
,293305,XRAM,1/1/2005,12/31/2022,5213F760,RAMAH,NM,Cibola,34.81969,-108.29467,7604,Active,Permanent,BIA,Southwest,Ramah Navajo Agency,34:40:00,60,60,,West,Yes,MST,15.18
,245409,MBRE,1/1/2005,12/31/2022,325AA0F2,BRENNER,MT,Beaverhead,44.93656,-113.25239,6631,Active,Permanent,USFS,01,BEAVERHEAD/DEERLODGE,47:20:00,60,60,"ROLLING DESERT MOUNTAINS TO THE EAST, RUNNING NORTH TO SOUTH
STATION SITS ABOVE A LOW GRASSY VALLEY TO THE WEST.
SITE IS APPROX. 150 FEET BELOW AND WEST OF A KNOLL.
LAND COVER IS ALL SAGEBRUSH AND ROCKS.",West,Yes,MST,15.14
,500970,AERV,10/2/2008,12/31/2022,9A7016B0,EAGLE RIVER,AK,Anchorage,61.28728,-149.47089,464,Active,Permanent,S&PF,ALASKA,STATE OF ALASKA,56:10:00,60,60,,West,Yes,AKST,15.12
,45220,CVND,1/1/2005,12/31/2022,3285A59A,VANDENBERG,CA,Santa Barbara,34.75865,-120.48587,1017,Active,Permanent,USFS,05,LOS PADRES NF,22:10:00,60,60,"50' South of a ridge top fuel break.  The area was burned
during a wildfire in September of 2000.  Prodomently grass
adjacent to pockets of chaparral.",West,Yes,PST,15.08
,292011,XGIL,1/1/2005,12/31/2022,3232F61A,GILA CENTER RAWS,NM,Catron,33.22361,-108.24028,5600,Active,Permanent,USFS,03,GILA NF,13:00:00,60,60,,West,Yes,MST,15.08
,500742,AANG,1/1/2005,12/31/2022,3390E76C,ANGEL CREEK,AK,Fairbanks North Star,65.02000,-146.22806,1100,Active,Permanent,S&PF,ALASKA,STATE OF ALASKA,10:10:00,60,60,,West,Yes,AKST,15.07
,40306,CTIM,1/1/2005,12/31/2022,3285E690,TIMBER MOUNTAIN,CA,Modoc,41.62786,-121.29838,5053,Active,Permanent,USFS,05,MODOC NF,3:20:00,60,60,,West,Yes,PST,15.06
,244201,MPIN,1/1/2005,12/31/2022,324B2382,PINE HILL,MT,Wibaux,46.77600,-104.58019,2649,Active,Permanent,BLM,R5 Missouri Basin,MILES CITY,24:50:00,60,60,"STATION SITS ON SMALL KNOB, MID SLOPE TO THE SOUTH, WITH
A CLEARING TO THE SOUTH AND SOME 15 TO 20 FT. PONDEROSA TO
THE WEST. DRAINAGE IS SOUTH. AN OIL FIELD PIPELINE RUNS
DOWNHILL NORTH TO SOUTH AT APPROX. 60 YARDS TO THE EAST OF
THE STATION. PINE HILL IS 1/3 MILE DUE WEST OF SITE.",West,Yes,MST,15.05
,45739,CTLR,6/2/2014,12/31/2022,923016AE,TALEGA RIDGE,CA,San Diego,33.47760,-117.48649,1215,Active,Permanent,DOD,USMC,CAMP PENDLETON,22:20:00,60,60,,West,Yes,PST,15.02
,44410,CPNN,1/1/2005,12/31/2022,FA61672A,PINNACLES,CA,San Benito,36.47075,-121.14728,1322,Active,Permanent,NPS,PACIFIC WEST,POINT REYES N.SEASH.,37:40:00,60,60,"SITE IS ON THE SOUTH SLOPE RIDGE LINE INSIDE A FENCED AREA.
AREA WAS BURNT APPROX. 3 YEARS AGO.",West,Yes,PST,15
,51402,CPIN,1/1/2005,12/31/2022,325A65EC,PINTO,CO,Rio Blanco,40.02092,-108.39811,6672,Active,Permanent,BLM,R7 Upper CO Basin,CRAIG,23:30:00,60,60,"SITE SITS ON KNOLL IN BURN AREA 20 YARDS FROM ROAD
ONLY SMALL BRUSH IN AREA",West,Yes,MST,15
,43711,CDEX,9/14/2009,12/31/2022,32429650,DEXTER,CA,Mono,37.83888,-118.77189,7981,Active,Permanent,USFS,05,INYO NF,53:20:00,60,60,VALLEY,West,Yes,PST,14.99
,320101,NCRO,1/1/2005,12/31/2022,8373B4A2,CROSBY,ND,Divide,48.96806,-104.00222,2134,Active,Permanent,FWS,REGION 6,DES LACS NWR,56:50:00,60,60,"The station is located on a hilltop on the south end of
Haugen WPA.  Terrain is rolling hills with short prairie
grass.  A gravel road is 200' south and a barb wire fence
with short grass prairie.  A bard wire fence borders the",West,Yes,CST,14.98
,452030,WNCS,1/1/2005,12/31/2022,3249C584,NCSB,WA,Okanogan,48.42528,-120.14194,1697,Active,Permanent,USFS,06,OKANOGAN/WENATCHEE,6:20:00,60,60,"VALLEY
FIRE WX FORECAST ZONE: 684",West,Yes,PST,14.97
,240809,MMAC,1/1/2005,12/31/2022,3276659E,MANNING CORRAL DOGTOWN,MT,Phillips,47.70164,-108.47808,3080,Active,Permanent,BLM,R5 Missouri Basin,LEWISTOWN,41:20:00,60,60,"STATION SITS ON ROLLING HILLS PRAIRIE SE OF NW 1/4 MILE
INSIDE THE CHARLES M. RUSSEL NAT'L WILDLIFE RANGE. THE
MISSOURI RIVER LIES 7-10 MILES DUE SOUTH. THE LITTLE ROCKY
MTNS LIE 12-15 LIES NORTH WEST.",West,Yes,MST,14.96
,52301,CRMA,11/14/2018,12/31/2022,32930232,ARSENAL,CO,Adams,39.82425,-104.85572,5257,Active,Permanent,FWS,REGION 6,,56:20:00,60,60,,West,Yes,MST,14.95
,52410,CLIT,1/1/2005,12/31/2022,326607E6,LITTLE DOLORES,CO,Mesa,38.96853,-108.94431,6796,Active,Permanent,BLM,R7 Upper CO Basin,GRAND JUNCTION,49:40:00,60,60,"ROLLING HILLS AND CANYONS ALL AROUND. TOMS CANYON 1 MI. NW.
BIESER CREEK 1 MI. WEST. STATION SITS 50 YDS FROM DIRT ROAD.",West,Yes,MST,14.95
,44406,CHLR,1/1/2005,12/31/2022,CA25B1FA,HOLLISTER,CA,San Benito,36.84220,-121.36216,404,Active,Permanent,S&PF,CALIFORNIA,CDF,13:00:00,60,60,"Located on the southeast corner of the Hollister Fire
Station property. Surrounded by rangeland being grazed by
cattle.",West,Yes,PST,14.94
,243403,MWSS,1/1/2005,12/31/2022,326E1036,WHITE SULPHUR SPRING,MT,Meagher,46.54308,-110.90580,5060,Active,Permanent,USFS,01,LEWIS & CLARK NF,57:50:00,60,60,,West,Yes,MST,14.94
,481903,WAND,1/1/2005,12/31/2022,32787280,ANDERSON RIDGE,WY,Sweetwater,42.43722,-108.94556,8120,Active,Permanent,BLM,R7 Upper CO Basin,ROCK SPRINGS,50:30:00,60,60,"SLIGHT SOUTHERN EXPOSURE IN ROLLING HILLS. LARGE MTN RANGE
35 MILES TO NORTH. SOME SCATTERED ROCK,GRASSY AREAS. PINE
TREES IN VALLEY 5-7 MILES NORTH. SCATTERED TREES IN ALL
LOWER ELEVATIONS",West,Yes,MST,14.94
,250105,NAGA,1/1/2005,12/31/2022,FA6643F2,AGATE,NE,Sioux,42.42500,-103.73583,4400,Active,Permanent,NPS,MIDWEST,AGATE FOSSIL BEDS NM,13:40:00,60,60,"The weather station is located in the field just west of
the Visitor Center.",West,Yes,MST,14.91
,500721,ACHA,1/1/2005,12/31/2022,3247221E,CHATANIKA,AK,Fairbanks North Star,65.01933,-148.58333,1626,Active,Permanent,S&PF,ALASKA,STATE OF ALASKA,51:30:00,60,60,,West,Yes,AKST,14.9
,292005,XRES,4/7/2011,12/31/2022,AAC0D438,RESERVE,NM,Catron,33.71494,-108.77714,5839,Active,Permanent,USFS,03,GILA NF,8:10:00,60,60,,West,Yes,MST,14.85
,45445,CDVA,1/1/2005,12/31/2022,CA42249E,DEL VALLE,CA,Los Angeles,34.42972,-118.66712,1278,Active,Permanent,S&PF,CALIFORNIA,LOS ANGELES COUNTY,55:30:00,60,60,Open hilltop in FD training facility.,West,Yes,PST,14.81
,243704,MHOR,7/11/2006,12/31/2022,32638632,HORSE THIEF,MT,Musselshell,46.42581,-108.67450,3414,Active,Permanent,BLM,R5 Missouri Basin,MONTANA STATE OFFICE,39:50:00,60,60,"site located in the horsethief recreation area. ponderosa
pine, granna grass and needle and thread grass understory.",West,Yes,MST,14.81
,45446,CWHH,1/1/2005,12/31/2022,CA4237E8,WHITTIER HILLS,CA,Los Angeles,33.98400,-118.00943,950,Active,Permanent,S&PF,CALIFORNIA,LOS ANGELES COUNTY,57:40:00,60,60,Ridgetop on western side of Whittier Wilderness Preserve.,West,Yes,PST,14.8
,101314,IEZR,1/1/2005,12/31/2022,325103A2,EZRA CREEK,ID,Lemhi,44.84883,-114.02639,6405,Active,Permanent,USFS,04,SALMON/CHALLIS NF,26:10:00,60,60,"STATION SETTING ON A KNOLL WITH A 360 DEG.EXPOSURE AND THE
PREDOMINATE WINDS ARE FROM THE SOUTH WEST. ROCK LEDGE 1/4
MILE TO THE SE AND RISING 100FT. TO THE SOUTH IS THE
SALMON RIVER VALLY. TO THE EAST AND NE IS A LARGE VALLY
AND HIGH MOUNTONS TO THE WEST ABOUT TWO MILES AWAY.",West,Yes,MST,14.76
,453601,WESC,1/1/2005,12/31/2022,3244756C,ESCURE,WA,Whitman,47.03761,-117.94756,1740,Active,Permanent,BLM,R9 Columbia Pac NW,SPOKANE,41:50:00,60,60,"station sits on small grassy mound on a mesa. Ridge approx
1/4 mile East. Rock Creek drainage 3/8 mile west. Escure
Homestead 2 miles south. Wheat fields all around. Station
is also located in a BLM management area.",West,Yes,PST,14.75
,101100,IPIT,1/1/2005,12/31/2022,837035B8,PITTSBURG LANDING,ID,Idaho,45.63750,-116.46861,1357,Active,Permanent,USFS,01,NEZ PERCE-CLEARWATER,11:00:00,60,60,"STATION SITS ON A GRASSY NOLE ABOVE THE OLD RANCH house
YARD. HIGH MOUNTAINS AND HILLS SURROUND THE AREA. THE
SNAKE RIVER CAN BE SEEN DUE SOUTH OF THE STATION APPROXI-
MATELY 1/4 MILE.",West,Yes,PST,14.73
,291301,XBRU,1/1/2005,12/31/2022,5210D682,BRUSHY MOUNTAIN,NM,Valencia,34.72000,-107.84840,8789,Active,Permanent,BIA,Southwest,South. Pueblos Agen.,49:40:00,60,60,"OPEN P-PINE STAND.  MT GRASS AND HOLEY.  LOOK OUT TOWER
AND CAMP HOUSE TO SOUTH OF SITE.  SITE SITS ON TOP OF MESA.",West,Yes,MST,14.71
,101315,IKRI,1/1/2005,12/31/2022,3251F326,KRILEY CREEK,ID,Lemhi,45.35594,-113.89503,5200,Active,Permanent,BLM,R9 Columbia Pac NW,SALMON,51:40:00,60,60,"STATION ON A KNOLL OVERLOOKING THE SALMON RIVER ONE MILE TO
THE SOUTH WEST. THE TOWN OF SALMON IS DUE SOUTH OF STATION.
FIFTEEN YARDS SW OF STATION THE RIDGE TOP DROPES OFF
ABRUPTLY AND INTO A BURN AREA. TWO MILES TO THE EAST AND NE
ARE HIGH MOUNTAINS.",West,Yes,MST,14.7
,245002,MSTB,7/11/2006,12/31/2022,3268E07C,STEAMBOAT,MT,Yellowstone,46.26056,-108.09944,3716,Active,Permanent,BLM,R5 Missouri Basin,MONTANA STATE OFFICE,41:45:00,60,60,"steamboat mountain sits 1 mile to the SE. sagebrush and
juniper around station",West,Yes,MST,14.7
,500736,AROU,1/1/2005,12/31/2022,126080E6,ROUND LAKE,AK,Yukon-Koyukuk,64.68472,-153.94000,570,Active,Permanent,FWS,REGION 7,NOWITNA NWR,19:20:00,60,60,,West,Yes,AKST,14.66
,20217,AYEL,1/1/2005,12/31/2022,325FB444,YELLOW JOHN MOUNTAIN,AZ,Coconino,36.15500,-113.54944,6160,Active,Permanent,BLM,R8 Lower CO Basin,ARIZONA STRIP,50:20:00,60,60,"STA. SITS ON ROLLING RIDGE TOP WITH VERY GRADUAL SLOPE TO
THE N-E.  DELLENBAUGH MTN. PEAK IS VISIBLE 4 MI. TO THE
SOUTH.  SITE HAS MODERATE COVER OF 6-15 FT. JUNIPER AND
1-2 FT. SAGE.  SCATTERED P-PINE 30-50 FT. IN THE VICINITY.",West,Yes,MST,14.65
,500626,ADEN,1/1/2005,12/31/2022,FA61B142,DENALI VISITOR CENTER,AK,Denali,63.73543,-148.89894,1650,Active,Permanent,NPS,ALASKA,DENALI NP,27:30:00,60,60,,West,Yes,AKST,14.65
,293104,XCAP,1/1/2005,12/31/2022,325B241C,CAPROCK,NM,Eddy,32.92733,-103.85683,4210,Active,Permanent,BLM,R7 Upper CO Basin,CARLSBAD,40:40:00,60,60,"STATION SITS IN HIGH DESERT - 1/2 MI. WEST OF, & BELOW
MESCALERO (CAPROCK) RIDGE.  RADIO TOWER VISABLE ON RIDGE-
LINE - 060 DEG. TRUE BEARING AT 1/2 MILE.",West,Yes,MST,14.62
,20226,APAR,1/1/2005,12/31/2022,32500158,PARIA POINT,AZ,Coconino,36.72778,-111.82197,7235,Active,Permanent,BLM,R8 Lower CO Basin,ARIZONA STRIP,0:40:00,60,60,"STATION SITS ON SOUTH RIM OF PARIA PLATEAU AND 1/4 MILE
NORTH OF VERMILLION CLIFFS. ABOUT 14 MILES EAST OF THE
WEST END OF THE VERMILLION CLIFFS.",West,Yes,MST,14.61
,452138,WETT,10/29/2013,12/31/2022,3335C016,ENTIAT,WA,Chelan,47.73258,-120.24315,2825,Active,Permanent,USFS,06,OKANOGAN/WENATCHEE,35:40:00,60,60,,West,Yes,PST,14.61
,500322,AKAI,1/1/2005,12/31/2022,837026CE,KAIYUH,AK,Yukon-Koyukuk,64.42556,-158.10583,110,Active,Permanent,FWS,REGION 7,ALASKA FIRE SERVICE,21:10:00,60,60,,West,Yes,AKST,14.6
,260314,NCRA,1/1/2005,12/31/2022,325BB17E,CRANE SPRINGS,NV,Elko,40.45953,-115.84953,6414,Active,Permanent,BLM,R10 CA Great Basin,ELKO,26:10:00,60,60,"STATION SITS ON SOUTH FACING SLOPE 2 MILES SOUTH OF SLEEMANS
WELL AND 1 MILE WEST OF CEDAR RIDGE. SQUAW SUMMIT IS 3-4
TO THE SOUTHWEST.",West,Yes,PST,14.59
,292302,XDUN,1/1/2005,12/31/2022,325B41FA,DUNKEN,NM,Chaves,32.82467,-105.18258,5431,Active,Permanent,BLM,R7 Upper CO Basin,CARLSBAD,36:10:00,60,60,"DRY GRASS,ROCKEY KNOLL 3/4 MILE WIDE,ONE MILE
LONG. SMALL KNOLL TO THE WEST, DRAINAGE TO THE
EAST AND SOUTH. STATION IS IN THE OPEN AND CAN
BE SEEN FROM THE WATER TANKS.",West,Yes,MST,14.59
,242501,MPOP,1/1/2005,12/31/2022,52103570,POPLAR,MT,Roosevelt,48.12708,-105.07335,2181,Active,Permanent,BIA,Rocky Mountain,Fort Peck Agency,18:50:00,60,60,"STATION SITS IN ROLLING GRASSLAND.  SITTING ON TOP OF A
SMALL RISE.  APPROX 6 MILES DUE EAST FROM THE TOWN OF
POPLAR.

AREA BIA FREQS = RX-167.075, TX-166.325 SUB-107.2, CODE-5476",West,Yes,MST,14.56
,260315,NSTA,1/1/2005,12/31/2022,325BC7EE,STAG MOUNTAIN,NV,Elko,41.51711,-115.39092,6790,Active,Permanent,BLM,R10 CA Great Basin,ELKO,26:20:00,60,60,"STATION SITS' ON RIDGE 1/3 MILE WEST OF STUD CREEK DRAINAGE.
STUD MTN IS 7-10 DUE SOUTH. MARY'S PEAK IS 16 MILES DUE
NORTH OF STATION. THE INDEPENDENCE MTS ARE DUE WEST 27 MILES",West,Yes,PST,14.56
,20117,AHUR,1/1/2005,12/31/2022,325883EA,HURRICANE,AZ,Mohave,36.69908,-113.20731,5445,Active,Permanent,BLM,R8 Lower CO Basin,ARIZONA STRIP,34:00:00,60,60,"STATION SITS IN WATER CATCHMENT AREA. ROLLING HILLS ALL
AROUND. ANTELOPE KNOLL 1/2MI SSE, HURRICANE CLIFFS RUNNING
NW/SE APPROX 1 1/2MI W. SPARSE BRUSH,GRASS AND ROCK. WATER
TRAP 75YDS NE. WATER STORAGE TANK 50YDS NW.",West,Yes,MST,14.55
,241102,MMED,1/1/2005,12/31/2022,8376958E,MEDICINE LAKE,MT,Sheridan,48.48722,-104.47583,1975,Active,Permanent,FWS,REGION 6,MEDICINE LAKE NWR,58:20:00,60,60,"Mainly short/mixed grass native prairie with high levels of
exotic invasion (crested wheatgrass, smoothbrome,bluegrass)",West,Yes,MST,14.55
,52409,CJAC,1/1/2005,12/31/2022,325A137C,JACKS CANYON,CO,Mesa,38.75322,-108.57969,7840,Active,Permanent,BLM,R7 Upper CO Basin,GRAND JUNCTION,50:40:00,60,60,"STA SITS ON ROLLING PLATEAU WITH EAST TO WEST RUNNING
CANYON 1/4 MILE SOUTH OF SITE..WATER TANK (FENCED AREA)
1/2 MILE EAST ROAD IS.1 MILE NORTH OF

JUNIPER WITH OPEN GRAZING.",West,Yes,MST,14.53
,417404,TELM,9/18/2013,12/31/2022,AAC3834A,ELEPHANT MTN WMA RAWS,TX,Brewster,30.03050,-103.47319,4476,Active,Permanent,S&PF,TEXAS,TEXAS FOREST SERVICE,49:50:00,60,60,Ecoregion- Level 1: North American Deserts; Level 2: Warm Deserts; Level 3: Chihuahuan Deserts (24); Chihuahuan Desert Grasslands (24b); Site is located on TPWD Elephant Mountain WMA.,West,Yes,CST,14.52
,21007,AMUL,1/1/2005,12/31/2022,3258D396,MULESHOE RANCH,AZ,Cochise,32.40383,-110.27194,4560,Active,Permanent,BLM,R8 Lower CO Basin,GILA,3:00:00,60,60,"STATION IS LOCATED 500 YARDS FROM VACANT RANCH HOUSE.
STATION SETS IN A SHALLOW VALLEY SURROUNDED BY ROLLING
HILLS.",West,Yes,MST,14.5
,53904,CCOP,1/1/2005,12/31/2022,32599266,COPPER GULCH,CO,Fremont,38.34603,-105.45511,7410,Active,Permanent,BLM,R7 Upper CO Basin,CANON CITY,49:20:00,60,60,"P-PINE, JUNIPER, PINION AND SAGE IN
SITE AREA.",West,Yes,MST,14.5
,45636,CCO2,8/23/2010,12/31/2022,327F9346,CORONA 1,CA,Riverside,33.81898,-117.57355,1951,Active,Permanent,USFS,05,CLEVELAND NF,11:50:00,60,60,Located on the east side of the Santa Ana Mtn. near the city of Corona. Site is located on the lower third of the slope on the north side of Main Street Canyon. New site is approx. 4.1 miles SSW from from old site location at the Corona District office and 1300 feet higher in elevation.,West,Yes,PST,14.47
,50510,CBKE,5/31/2017,12/31/2022,32B5A3EA,BUCKEYE,CO,Larimer,40.81152,-105.03670,5591,Active,Permanent,S&PF,COLORADO,LARIMER CO SD,35:50:00,60,60,,West,Yes,MST,14.44
,242205,MARM,1/1/2005,12/31/2022,32544768,ARMELLS CREEK,MT,Fergus,47.58875,-108.86808,2845,Active,Permanent,BLM,R5 Missouri Basin,LEWISTOWN,41:00:00,60,60,"SITS ON SOUTHERN MID-SLOPE PLATEAU. MAIN RIDGE RUNS E-W 200
YDS. NORTH OF SITE. DEEP VALLEYS E,W, & S OF SITE. MISSOURI
RIVER IS NORTH. ARMELLS CREEK IS 1 MILE SOUTH. LOW SAGE AND
GRASSES WITH SMALL AMOUNTS OF CACTUS. PINE, JUNIPER AND
SPRUCE IN IMMEDIATE AREA.",West,Yes,MST,14.44
,104105,IGOO,1/1/2005,12/31/2022,325110D4,GOOSE CREEK,ID,Cassia,42.09592,-113.89908,5660,Active,Permanent,BLM,R9 Columbia Pac NW,BURLEY,45:20:00,60,60,"STATION IS IN A FENCED AREA SURROUNDED BY JUNIPERS OVER
LOOKING VALLEY TO THE NORTH EAST.  GROUND IS LOOSE ROCK
AND DIRT.  MOUNTAIN RANGE TO THE SOUTH EAST AND DEEP
VALLEY TO THE WEST.  ID, NV, UT, BORDER LOCATED 8 MILES
TO THE SOUTH.",West,Yes,MST,14.36
,419202,TMID,1/1/2005,12/31/2022,8841C092,MIDLAND,TX,Midland,31.94306,-102.18972,2802,Active,Permanent,S&PF,TEXAS,TEXAS FOREST SERVICE,3:30:00,60,60,Ecoregion - Level 1: Great Plains; Level 2: South Central Semiarid Prairies; Level 3: High Plains (25); Level 4: Arid Llano Estacado (25k) & Llano Estacado (25i); Site is located in Midland Co,West,Yes,CST,14.35
,480502,WRCH,1/1/2005,12/31/2022,323036F0,ROCHELLE HILLS,WY,Campbell,43.55056,-105.09222,5199,Active,Permanent,USFS,02,MEDICINE BOW NF,5:00:00,60,60,,West,Yes,MST,14.32
,240903,MKIN,1/1/2005,12/31/2022,3276866C,KING COULEE,MT,Valley,47.79672,-107.02175,2760,Active,Permanent,BLM,R5 Missouri Basin,LEWISTOWN,44:00:00,60,60,"SITE IS LOCATED 5 MI. N. OF FT. PECK RESERVOIR AND .5 MI.
SW OF KING COULEE. LOCATED ON SE EXPOSURE. SLIGHTLY HIGHER
TERRAIN TO WNW AND FT. PECK BASIN TO SSE. COVER IS 18-24""
CHEAT GRASS WITH SCRUB SAGE AND SOME ROCK.",West,Yes,MST,14.31
